year,Season,Location_district,Crop_nam,harvested,Productio,yields =production/Extent
2022.0,Maha,Batticaloa,Beetroot,0.2,2.5,12.5
2022.0,Maha,Batticaloa,Cabbage,0.0,0.0,0.0
2022.0,Maha,Batticaloa,Carrot,0.0,0.0,0.0
2022.0,Maha,Batticaloa,Tomatoes,56.9,362.2,6.365553602811951
2022.0,Maha,Colombo,Beans,0.3,1.8,6.0
2022.0,Maha,Colombo,Beetroot,0.2,1.2,5.999999999999999
2022.0,Maha,Colombo,Cabbage,1.3,2.3,1.769230769230769
2022.0,Maha,Colombo,Carrot,0.1,0.4,4.0
2022.0,Maha,Colombo,Tomatoes,7.4,46.0,6.216216216216216
2022.0,Maha,Galle,Beans,0.0,0.0,0.0
2022.0,Maha,Galle,Beetroot,0.0,0.0,0.0
2022.0,Maha,Galle,Cabbage,0.0,0.0,0.0
2022.0,Maha,Galle,Carrot,0.0,0.0,0.0
2022.0,Maha,Galle,Tomatoes,34.3,216.2,6.303206997084549
2022.0,Maha,Gampaha,Beans,0.1,0.7,6.999999999999999
2022.0,Maha,Gampaha,Beetroot,0.0,0.0,0.0
2022.0,Maha,Gampaha,Cabbage,0.9,6.0,6.666666666666666
2022.0,Maha,Gampaha,Carrot,0.0,0.0,0.0
2022.0,Maha,Gampaha,Tomatoes,61.2,572.3,9.351307189542483
2022.0,Maha,Hanbantota,Beans,1.2,11.7,9.75
2022.0,Maha,Hanbantota,Beetroot,0.0,0.0,0.0
2022.0,Maha,Hanbantota,Cabbage,0.0,0.0,0.0
2022.0,Maha,Hanbantota,Carrot,0.0,0.0,0.0
2022.0,Maha,Hanbantota,Tomatoes,389.6,4388.5,11.26411704312115
2022.0,Maha,Jaffna,Beans,21.4,185.0,8.644859813084112
2022.0,Maha,Jaffna,Beetroot,112.6,1601.4,14.222024866785082
2022.0,Maha,Jaffna,Cabbage,52.3,737.0,14.091778202676865
2022.0,Maha,Jaffna,Carrot,79.3,1016.1,12.813366960907945
2022.0,Maha,Jaffna,Tomatoes,159.4,1535.0,9.629861982434127
2022.0,Maha,Kaluthara,Beans,0.4,0.0,0.0
2022.0,Maha,Kaluthara,Beetroot,0.0,0.0,0.0
2022.0,Maha,Kaluthara,Cabbage,1.6,0.0,0.0
2022.0,Maha,Kaluthara,Carrot,0.4,0.0,0.0
2022.0,Maha,Kaluthara,Tomatoes,23.7,189.1,7.9789029535864975
2022.0,Maha,Kandy,Beans,851.5,6084.4,7.145507927187316
2022.0,Maha,Kandy,Beetroot,18.8,249.6,13.27659574468085
2022.0,Maha,Kandy,Cabbage,369.1,6352.4,17.21051205635329
2022.0,Maha,Kandy,Carrot,90.4,1293.4,14.307522123893806
2022.0,Maha,Kandy,Tomatoes,569.2,8700.2,15.284961349262122
2022.0,Maha,Kegalle,Beans,17.2,109.5,6.366279069767442
2022.0,Maha,Kegalle,Beetroot,0.0,0.0,0.0
2022.0,Maha,Kegalle,Cabbage,0.6,7.4,12.333333333333334
2022.0,Maha,Kegalle,Carrot,0.0,0.0,0.0
2022.0,Maha,Kegalle,Tomatoes,25.1,247.3,9.852589641434262
2022.0,Maha,Kilinochchi,Beans,0.4,6.1,15.249999999999998
2022.0,Maha,Kilinochchi,Beetroot,0.0,0.0,0.0
2022.0,Maha,Kilinochchi,Cabbage,3.2,32.4,10.124999999999998
2022.0,Maha,Kilinochchi,Carrot,0.0,0.0,0.0
2022.0,Maha,Kilinochchi,Tomatoes,114.6,1497.2,13.064572425828972
2022.0,Maha,Kurunegala,Beans,47.9,185.1,3.864300626304802
2022.0,Maha,Kurunegala,Beetroot,87.4,1475.9,16.886727688787186
2022.0,Maha,Kurunegala,Cabbage,6.3,90.3,14.333333333333334
2022.0,Maha,Kurunegala,Carrot,0.1,0.1,1.0
2022.0,Maha,Kurunegala,Tomatoes,265.5,3041.3,11.454990583804143
2022.0,Maha,Mannar,Beans,7.7,53.8,6.987012987012987
2022.0,Maha,Mannar,Beetroot,0.2,1.6,8.0
2022.0,Maha,Mannar,Cabbage,0.7,12.2,17.428571428571427
2022.0,Maha,Mannar,Carrot,0.1,0.4,4.0
2022.0,Maha,Mannar,Tomatoes,59.7,725.3,12.149078726968172
2022.0,Maha,Matale,Beans,375.3,4352.9,11.59845456967759
2022.0,Maha,Matale,Beetroot,107.6,2477.7,23.026951672862452
2022.0,Maha,Matale,Cabbage,227.0,3201.6,14.103964757709251
2022.0,Maha,Matale,Carrot,9.3,91.9,9.881720430107526
2022.0,Maha,Matale,Tomatoes,757.5,12141.7,16.02864686468647
2022.0,Maha,Matara,Beans,8.9,35.6,4.0
2022.0,Maha,Matara,Beetroot,0.0,0.0,0.0
2022.0,Maha,Matara,Cabbage,0.2,4.5,22.5
2022.0,Maha,Matara,Carrot,0.0,0.0,0.0
2022.0,Maha,Matara,Tomatoes,44.7,400.3,8.955257270693512
2022.0,Maha,Monaragala,Beans,52.0,280.8,5.4
2022.0,Maha,Monaragala,Beetroot,1.5,18.9,12.6
2022.0,Maha,Monaragala,Cabbage,2.6,59.0,22.69230769230769
2022.0,Maha,Monaragala,Carrot,1.4,21.0,15.000000000000002
2022.0,Maha,Monaragala,Tomatoes,189.5,2017.2,10.644854881266491
2022.0,Maha,Mullativu,Beans,14.4,134.0,9.305555555555555
2022.0,Maha,Mullativu,Beetroot,6.8,120.8,17.764705882352942
2022.0,Maha,Mullativu,Cabbage,26.6,495.9,18.642857142857142
2022.0,Maha,Mullativu,Carrot,10.2,103.5,10.147058823529413
2022.0,Maha,Mullativu,Tomatoes,117.7,2128.8,18.086661002548855
2022.0,Maha,Nuwara Eliya,Beans,2180.4,29188.0,13.38653458081086
2022.0,Maha,Nuwara Eliya,Beetroot,746.6,9335.3,12.503750334851325
2022.0,Maha,Nuwara Eliya,Cabbage,2384.2,77693.2,32.586695747001095
2022.0,Maha,Nuwara Eliya,Carrot,2442.1,62540.5,25.609311657999264
2022.0,Maha,Nuwara Eliya,Tomatoes,1081.9,28063.5,25.939088640354928
2022.0,Maha,Polonnaruwa,Beans,10.5,71.6,6.819047619047619
2022.0,Maha,Polonnaruwa,Beetroot,1.0,10.6,10.6
2022.0,Maha,Polonnaruwa,Cabbage,0.0,0.0,0.0
2022.0,Maha,Polonnaruwa,Carrot,0.0,0.0,0.0
2022.0,Maha,Polonnaruwa,Tomatoes,36.8,306.9,8.339673913043478
2022.0,Maha,Puttalam,Beans,2.2,4.8,2.1818181818181817
2022.0,Maha,Puttalam,Beetroot,707.8,15347.0,21.682678722803054
2022.0,Maha,Puttalam,Cabbage,340.1,12176.5,35.802705086739195
2022.0,Maha,Puttalam,Carrot,0.0,0.0,0.0
2022.0,Maha,Puttalam,Tomatoes,72.4,762.5,10.531767955801104
2022.0,Maha,Ratnapura,Beans,311.4,3081.8,9.896596017983303
2022.0,Maha,Ratnapura,Beetroot,3.3,35.2,10.666666666666668
2022.0,Maha,Ratnapura,Cabbage,13.1,481.3,36.74045801526718
2022.0,Maha,Ratnapura,Carrot,2.1,47.5,22.619047619047617
2022.0,Maha,Ratnapura,Tomatoes,218.2,4075.9,18.679651695692026
2022.0,Maha,Trincomalee,Beans,2.0,4.2,2.1
2022.0,Maha,Trincomalee,Beetroot,0.0,0.0,0.0
2022.0,Maha,Trincomalee,Cabbage,0.0,0.0,0.0
2022.0,Maha,Trincomalee,Carrot,0.0,0.0,0.0
2022.0,Maha,Trincomalee,Tomatoes,69.0,540.0,7.826086956521739
2022.0,Maha,Vavuniya,Beans,29.0,171.8,5.924137931034483
2022.0,Maha,Vavuniya,Beetroot,2.6,33.8,12.999999999999998
2022.0,Maha,Vavuniya,Cabbage,15.5,365.6,23.58709677419355
2022.0,Maha,Vavuniya,Carrot,0.0,0.0,0.0
2022.0,Maha,Vavuniya,Tomatoes,57.1,583.7,10.222416812609458
2022.0,Yala,Ampara,Beans,10.7,23.9,2.2336448598130842
2022.0,Yala,Ampara,Beetroot,0.0,0.0,0.0
2022.0,Yala,Ampara,Cabbage,0.0,0.0,0.0
2022.0,Yala,Ampara,Carrot,0.0,0.0,0.0
2022.0,Yala,Ampara,Tomatoes,69.0,1518.5,22.007246376811594
2022.0,Yala,Anuradhapura,Beans,80.4,373.3,4.643034825870647
2022.0,Yala,Anuradhapura,Beetroot,11.7,131.0,11.196581196581198
2022.0,Yala,Anuradhapura,Cabbage,19.6,153.5,7.831632653061224
2022.0,Yala,Anuradhapura,Carrot,0.0,0.0,0.0
2022.0,Yala,Anuradhapura,Tomatoes,264.1,1983.5,7.510412722453616
2022.0,Yala,Badulla,Beans,1070.5,12963.2,12.109481550677254
2022.0,Yala,Badulla,Beetroot,125.1,2057.1,16.443645083932854
2022.0,Yala,Badulla,Cabbage,486.7,7134.0,14.657900143825765
2022.0,Yala,Badulla,Carrot,482.4,5490.7,11.382048092868988
2022.0,Yala,Badulla,Tomatoes,447.7,5056.8,11.295063658700023
2022.0,Yala,Batticaloa,Beans,0.0,0.0,0.0
2022.0,Yala,Batticaloa,Beetroot,0.0,0.0,0.0
2022.0,Yala,Batticaloa,Cabbage,0.0,0.0,0.0
2022.0,Yala,Batticaloa,Carrot,0.0,0.0,0.0
2022.0,Yala,Batticaloa,Tomatoes,32.8,175.7,5.3567073170731705
2022.0,Yala,Colombo,Beans,0.2,1.2,5.999999999999999
2022.0,Yala,Colombo,Beetroot,0.2,1.2,5.999999999999999
2022.0,Yala,Colombo,Cabbage,0.6,1.5,2.5
2022.0,Yala,Colombo,Carrot,0.1,0.3,2.9999999999999996
2022.0,Yala,Colombo,Tomatoes,4.2,20.7,4.928571428571428
2022.0,Yala,Galle,Beans,0.0,0.0,0.0
2022.0,Yala,Galle,Beetroot,0.0,0.0,0.0
2022.0,Yala,Galle,Cabbage,0.0,0.0,0.0
2022.0,Yala,Galle,Carrot,0.0,0.0,0.0
2022.0,Yala,Galle,Tomatoes,18.5,123.9,6.697297297297298
2022.0,Yala,Gampaha,Beans,0.0,0.0,0.0
2022.0,Yala,Gampaha,Beetroot,0.0,0.0,0.0
2022.0,Yala,Gampaha,Cabbage,0.0,0.0,0.0
2022.0,Yala,Gampaha,Carrot,0.0,0.0,0.0
2022.0,Yala,Gampaha,Tomatoes,28.1,230.9,8.217081850533807
2022.0,Yala,Hanbantota,Beans,0.0,0.0,0.0
2022.0,Yala,Hanbantota,Beetroot,0.0,0.0,0.0
2022.0,Yala,Hanbantota,Cabbage,0.0,0.0,0.0
2022.0,Yala,Hanbantota,Carrot,0.0,0.0,0.0
2022.0,Yala,Hanbantota,Tomatoes,230.2,2647.8,11.502172024326674
2022.0,Yala,Jaffna,Beans,13.5,128.8,9.540740740740741
2022.0,Yala,Jaffna,Beetroot,66.5,898.7,13.514285714285714
2022.0,Yala,Jaffna,Cabbage,29.5,439.6,14.901694915254238
2022.0,Yala,Jaffna,Carrot,44.0,511.3,11.620454545454546
2022.0,Yala,Jaffna,Tomatoes,97.5,732.9,7.516923076923077
2022.0,Yala,Kaluthara,Beans,0.0,0.0,0.0
2022.0,Yala,Kaluthara,Beetroot,0.0,0.0,0.0
2022.0,Yala,Kaluthara,Cabbage,0.0,0.0,0.0
2022.0,Yala,Kaluthara,Carrot,0.0,0.0,0.0
2022.0,Yala,Kaluthara,Tomatoes,11.1,83.4,7.513513513513514
2022.0,Yala,Kandy,Beans,423.3,3062.4,7.234585400425231
2022.0,Yala,Kandy,Beetroot,8.1,105.2,12.987654320987655
2022.0,Yala,Kandy,Cabbage,156.5,2306.7,14.739297124600638
2022.0,Yala,Kandy,Carrot,44.0,262.9,5.975
2022.0,Yala,Kandy,Tomatoes,309.0,4751.2,15.376051779935274
2022.0,Yala,Kegalle,Beans,11.1,85.0,7.657657657657658
2022.0,Yala,Kegalle,Beetroot,0.0,0.0,0.0
2022.0,Yala,Kegalle,Cabbage,0.6,7.4,12.333333333333334
2022.0,Yala,Kegalle,Carrot,0.0,0.0,0.0
2022.0,Yala,Kegalle,Tomatoes,17.3,193.1,11.161849710982658
2022.0,Yala,Kilinochchi,Beans,0.4,6.1,15.249999999999998
2022.0,Yala,Kilinochchi,Beetroot,0.0,0.0,0.0
2022.0,Yala,Kilinochchi,Cabbage,3.2,32.4,10.124999999999998
2022.0,Yala,Kilinochchi,Carrot,0.0,0.0,0.0
2022.0,Yala,Kilinochchi,Tomatoes,83.0,1181.6,14.236144578313253
2022.0,Yala,Kurunegala,Beans,30.2,125.9,4.168874172185431
2022.0,Yala,Kurunegala,Beetroot,40.7,552.4,13.572481572481571
2022.0,Yala,Kurunegala,Cabbage,3.6,20.7,5.75
2022.0,Yala,Kurunegala,Carrot,0.1,0.1,1.0
2022.0,Yala,Kurunegala,Tomatoes,127.4,1439.0,11.29513343799058
2022.0,Yala,Mannar,Beans,5.7,39.6,6.947368421052632
2022.0,Yala,Mannar,Beetroot,0.2,1.6,8.0
2022.0,Yala,Mannar,Cabbage,0.4,6.1,15.249999999999998
2022.0,Yala,Mannar,Carrot,0.1,0.4,4.0
2022.0,Yala,Mannar,Tomatoes,35.3,422.5,11.968838526912183
2022.0,Yala,Matale,Beans,196.0,2068.9,10.55561224489796
2022.0,Yala,Matale,Beetroot,28.9,605.2,20.94117647058824
2022.0,Yala,Matale,Cabbage,104.8,1466.9,13.997137404580155
2022.0,Yala,Matale,Carrot,8.8,87.0,9.886363636363635
2022.0,Yala,Matale,Tomatoes,314.6,4816.4,15.309599491417671
2022.0,Yala,Matara,Beans,4.4,15.3,3.477272727272727
2022.0,Yala,Matara,Beetroot,0.0,0.0,0.0
2022.0,Yala,Matara,Cabbage,0.0,0.0,0.0
2022.0,Yala,Matara,Carrot,0.0,0.0,0.0
2022.0,Yala,Matara,Tomatoes,23.2,206.8,8.913793103448276
2022.0,Yala,Monaragala,Beans,30.6,173.1,5.656862745098039
2022.0,Yala,Monaragala,Beetroot,1.1,14.1,12.818181818181817
2022.0,Yala,Monaragala,Cabbage,1.5,30.0,20.0
2022.0,Yala,Monaragala,Carrot,1.0,15.0,15.0
2022.0,Yala,Monaragala,Tomatoes,81.9,1085.8,13.257631257631257
2022.0,Yala,Mullativu,Beans,4.9,26.5,5.408163265306122
2022.0,Yala,Mullativu,Beetroot,3.0,50.6,16.866666666666667
2022.0,Yala,Mullativu,Cabbage,12.9,254.7,19.744186046511626
2022.0,Yala,Mullativu,Carrot,7.6,77.5,10.197368421052632
2022.0,Yala,Mullativu,Tomatoes,69.1,1276.2,18.468885672937773
2022.0,Yala,Nuwara Eliya,Beans,1087.9,13361.7,12.282103134479271
2022.0,Yala,Nuwara Eliya,Beetroot,405.4,5163.1,12.735816477553035
2022.0,Yala,Nuwara Eliya,Cabbage,956.5,26934.8,28.15974908520648
2022.0,Yala,Nuwara Eliya,Carrot,1203.9,29906.7,24.841515076002988
2022.0,Yala,Nuwara Eliya,Tomatoes,523.5,9418.5,17.991404011461317
2022.0,Yala,Polonnaruwa,Beans,6.1,44.2,7.245901639344263
2022.0,Yala,Polonnaruwa,Beetroot,0.2,1.0,5.0
2022.0,Yala,Polonnaruwa,Cabbage,0.0,0.0,0.0
2022.0,Yala,Polonnaruwa,Carrot,0.0,0.0,0.0
2022.0,Yala,Polonnaruwa,Tomatoes,23.2,196.4,8.465517241379311
2022.0,Yala,Puttalam,Beans,1.9,3.8,2.0
2022.0,Yala,Puttalam,Beetroot,374.4,8979.0,23.982371794871796
2022.0,Yala,Puttalam,Cabbage,280.2,10297.4,36.75017844396859
2022.0,Yala,Puttalam,Carrot,0.0,0.0,0.0
2022.0,Yala,Puttalam,Tomatoes,43.9,421.9,9.610478359908884
2022.0,Yala,Ratnapura,Beans,160.2,1646.1,10.275280898876405
2022.0,Yala,Ratnapura,Beetroot,1.5,17.6,11.733333333333334
2022.0,Yala,Ratnapura,Cabbage,7.1,255.5,35.98591549295775
2022.0,Yala,Ratnapura,Carrot,1.2,20.4,17.0
2022.0,Yala,Ratnapura,Tomatoes,117.8,2109.0,17.903225806451612
2022.0,Yala,Trincomalee,Beans,2.0,4.2,2.1
2022.0,Yala,Trincomalee,Beetroot,0.0,0.0,0.0
2022.0,Yala,Trincomalee,Cabbage,0.0,0.0,0.0
2022.0,Yala,Trincomalee,Carrot,0.0,0.0,0.0
2022.0,Yala,Trincomalee,Tomatoes,42.0,390.6,9.3
2022.0,Yala,Vavuniya,Beans,16.9,100.2,5.928994082840237
2022.0,Yala,Vavuniya,Beetroot,2.4,31.2,13.0
2022.0,Yala,Vavuniya,Cabbage,7.5,252.0,33.6
2022.0,Yala,Vavuniya,Carrot,0.0,0.0,0.0
2022.0,Yala,Vavuniya,Tomatoes,17.5,173.0,9.885714285714286
2023.0,Maha,Ampara,Beans,0.4,27.4,68.49999999999999
2023.0,Maha,Ampara,Beetroot,0.0,0.0,0.0
2023.0,Maha,Ampara,Cabbage,0.1,3.0,30.0
2023.0,Maha,Ampara,Carrot,0.0,0.0,0.0
2023.0,Maha,Ampara,Tomatoes,86.0,1302.1,15.140697674418604
2023.0,Maha,Anuradhapura,Beans,112.2,594.8,5.301247771836007
2023.0,Maha,Anuradhapura,Beetroot,18.4,194.8,10.586956521739133
2023.0,Maha,Anuradhapura,Cabbage,55.5,537.5,9.684684684684685
2023.0,Maha,Anuradhapura,Carrot,0.1,0.0,0.0
2023.0,Maha,Anuradhapura,Tomatoes,424.2,3756.5,8.855492692126356
2023.0,Maha,Badulla,Beans,1769.2,21306.0,12.042731177933529
2023.0,Maha,Badulla,Beetroot,282.0,5480.5,19.43439716312057
2023.0,Maha,Badulla,Cabbage,1204.8,15695.9,13.027805444887118
2023.0,Maha,Badulla,Carrot,1248.3,13227.9,10.596731554914683
2023.0,Maha,Badulla,Tomatoes,980.9,10578.7,10.784687531858498
2023.0,Maha,Batticaloa,Beans,1.2,12.0,10.0
2023.0,Maha,Batticaloa,Beetroot,0.2,2.5,12.5
2023.0,Maha,Batticaloa,Cabbage,0.0,0.0,0.0
2023.0,Maha,Batticaloa,Carrot,0.0,0.0,0.0
2023.0,Maha,Batticaloa,Tomatoes,72.6,526.4,7.25068870523416
2023.0,Maha,Colombo,Beans,2.3,11.7,5.086956521739131
2023.0,Maha,Colombo,Beetroot,0.0,1.2,0.0
2023.0,Maha,Colombo,Cabbage,3.1,8.4,2.709677419354839
2023.0,Maha,Colombo,Carrot,0.0,0.0,0.0
2023.0,Maha,Colombo,Tomatoes,10.7,64.7,6.046728971962618
2023.0,Maha,Galle,Beans,0.0,0.0,0.0
2023.0,Maha,Galle,Beetroot,0.0,0.0,0.0
2023.0,Maha,Galle,Cabbage,0.0,0.0,0.0
2023.0,Maha,Galle,Carrot,0.0,0.0,0.0
2023.0,Maha,Galle,Tomatoes,32.8,225.6,6.878048780487806
2023.0,Maha,Gampaha,Beans,2.9,17.9,6.172413793103448
2023.0,Maha,Gampaha,Beetroot,0.0,0.0,0.0
2023.0,Maha,Gampaha,Cabbage,1.0,5.5,5.5
2023.0,Maha,Gampaha,Carrot,0.0,0.0,0.0
2023.0,Maha,Gampaha,Tomatoes,56.5,587.2,10.392920353982301
2023.0,Maha,Hanbantota,Beans,1.2,10.6,8.833333333333334
2023.0,Maha,Hanbantota,Beetroot,0.0,0.0,0.0
2023.0,Maha,Hanbantota,Cabbage,0.0,0.0,0.0
2023.0,Maha,Hanbantota,Carrot,0.0,0.0,0.0
2023.0,Maha,Hanbantota,Tomatoes,445.6,4892.9,10.980475763016157
2023.0,Maha,Jaffna,Beans,23.1,173.9,7.528138528138528
2023.0,Maha,Jaffna,Beetroot,113.1,1936.6,17.122900088417328
2023.0,Maha,Jaffna,Cabbage,37.6,560.2,14.898936170212767
2023.0,Maha,Jaffna,Carrot,70.2,1018.3,14.505698005698004
2023.0,Maha,Jaffna,Tomatoes,162.7,1916.7,11.780577750460973
2023.0,Maha,Kaluthara,Beans,0.0,0.0,0.0
2023.0,Maha,Kaluthara,Beetroot,0.0,0.0,0.0
2023.0,Maha,Kaluthara,Cabbage,0.0,0.0,0.0
2023.0,Maha,Kaluthara,Carrot,0.2,0.0,0.0
2023.0,Maha,Kaluthara,Tomatoes,31.3,262.4,8.383386581469647
2023.0,Maha,Kandy,Beans,754.5,5258.0,6.968853545394301
2023.0,Maha,Kandy,Beetroot,19.1,195.7,10.246073298429318
2023.0,Maha,Kandy,Cabbage,318.7,6141.5,19.270473799811736
2023.0,Maha,Kandy,Carrot,82.3,1530.2,18.592952612393685
2023.0,Maha,Kandy,Tomatoes,495.6,7526.0,15.185633575464083
2023.0,Maha,Kegalle,Beans,18.1,108.2,5.9779005524861875
2023.0,Maha,Kegalle,Beetroot,0.0,0.0,0.0
2023.0,Maha,Kegalle,Cabbage,0.5,7.6,15.2
2023.0,Maha,Kegalle,Carrot,0.1,0.2,2.0
2023.0,Maha,Kegalle,Tomatoes,24.8,177.2,7.14516129032258
2023.0,Maha,Kilinochchi,Beans,0.0,0.0,0.0
2023.0,Maha,Kilinochchi,Beetroot,0.0,0.0,0.0
2023.0,Maha,Kilinochchi,Cabbage,0.0,0.0,0.0
2023.0,Maha,Kilinochchi,Carrot,0.0,0.0,0.0
2023.0,Maha,Kilinochchi,Tomatoes,106.7,1467.2,13.75070290534208
2023.0,Maha,Kurunegala,Beans,68.2,275.0,4.032258064516129
2023.0,Maha,Kurunegala,Beetroot,73.5,1245.4,16.944217687074833
2023.0,Maha,Kurunegala,Cabbage,8.5,81.6,9.6
2023.0,Maha,Kurunegala,Carrot,0.3,1.9,6.333333333333333
2023.0,Maha,Kurunegala,Tomatoes,276.8,3214.2,11.611994219653178
2023.0,Maha,Mannar,Beans,11.8,83.0,7.033898305084746
2023.0,Maha,Mannar,Beetroot,0.0,1.0,0.0
2023.0,Maha,Mannar,Cabbage,2.8,42.5,15.178571428571429
2023.0,Maha,Mannar,Carrot,0.1,0.5,5.0
2023.0,Maha,Mannar,Tomatoes,61.7,749.0,12.139384116693678
2023.0,Maha,Matale,Beans,347.2,4300.1,12.385080645161292
2023.0,Maha,Matale,Beetroot,130.4,3143.3,24.10506134969325
2023.0,Maha,Matale,Cabbage,205.4,2896.5,14.101752677702045
2023.0,Maha,Matale,Carrot,1.7,18.3,10.764705882352942
2023.0,Maha,Matale,Tomatoes,631.7,10887.7,17.235554851986702
2023.0,Maha,Matara,Beans,14.4,49.9,3.4652777777777777
2023.0,Maha,Matara,Beetroot,0.0,0.0,0.0
2023.0,Maha,Matara,Cabbage,0.4,0.9,2.25
2023.0,Maha,Matara,Carrot,0.0,0.0,0.0
2023.0,Maha,Matara,Tomatoes,34.2,320.0,9.35672514619883
2023.0,Maha,Monaragala,Beans,43.8,230.0,5.251141552511416
2023.0,Maha,Monaragala,Beetroot,1.2,14.4,12.0
2023.0,Maha,Monaragala,Cabbage,1.7,26.5,15.588235294117647
2023.0,Maha,Monaragala,Carrot,1.6,24.0,15.0
2023.0,Maha,Monaragala,Tomatoes,219.3,2203.8,10.049247606019152
2023.0,Maha,Mullativu,Beans,16.6,175.8,10.590361445783133
2023.0,Maha,Mullativu,Beetroot,2.1,39.5,18.80952380952381
2023.0,Maha,Mullativu,Cabbage,11.5,246.0,21.391304347826086
2023.0,Maha,Mullativu,Carrot,6.1,62.6,10.262295081967213
2023.0,Maha,Mullativu,Tomatoes,77.3,1377.1,17.815006468305302
2023.0,Maha,Nuwara Eliya,Beans,2153.2,30319.5,14.081135054802155
2023.0,Maha,Nuwara Eliya,Beetroot,809.0,10954.4,13.540667490729295
2023.0,Maha,Nuwara Eliya,Cabbage,2105.5,60787.3,28.870719544051294
2023.0,Maha,Nuwara Eliya,Carrot,2097.0,49425.5,23.56962327134001
2023.0,Maha,Nuwara Eliya,Tomatoes,828.2,22270.1,26.88976092731224
2023.0,Maha,Polonnaruwa,Beans,7.5,30.9,4.12
2023.0,Maha,Polonnaruwa,Beetroot,0.0,0.0,0.0
2023.0,Maha,Polonnaruwa,Cabbage,0.0,0.0,0.0
2023.0,Maha,Polonnaruwa,Carrot,0.0,0.0,0.0
2023.0,Maha,Polonnaruwa,Tomatoes,26.4,236.7,8.965909090909092
2023.0,Maha,Puttalam,Beans,6.0,15.9,2.65
2023.0,Maha,Puttalam,Beetroot,706.9,15348.8,21.712830669118688
2023.0,Maha,Puttalam,Cabbage,345.0,12148.6,35.21333333333333
2023.0,Maha,Puttalam,Carrot,0.0,0.0,0.0
2023.0,Maha,Puttalam,Tomatoes,87.0,643.7,7.398850574712644
2023.0,Maha,Ratnapura,Beans,310.2,3107.5,10.0177304964539
2023.0,Maha,Ratnapura,Beetroot,4.1,39.8,9.707317073170731
2023.0,Maha,Ratnapura,Cabbage,15.2,547.3,36.00657894736842
2023.0,Maha,Ratnapura,Carrot,1.5,34.1,22.733333333333334
2023.0,Maha,Ratnapura,Tomatoes,214.5,3946.7,18.3995337995338
2023.0,Maha,Trincomalee,Beans,1.4,7.0,5.0
2023.0,Maha,Trincomalee,Beetroot,0.6,3.9,6.5
2023.0,Maha,Trincomalee,Cabbage,0.7,4.5,6.428571428571429
2023.0,Maha,Trincomalee,Carrot,0.5,3.9,7.8
2023.0,Maha,Trincomalee,Tomatoes,79.0,475.7,6.021518987341772
2023.0,Maha,Vavuniya,Beans,65.6,311.4,4.746951219512195
2023.0,Maha,Vavuniya,Beetroot,2.2,20.6,9.363636363636363
2023.0,Maha,Vavuniya,Cabbage,24.2,342.6,14.15702479338843
2023.0,Maha,Vavuniya,Carrot,0.5,4.5,9.0
2023.0,Maha,Vavuniya,Tomatoes,91.1,805.6,8.843029637760702
2023.0,Yala,Ampara,Beans,6.9,24.4,3.5362318840579707
2023.0,Yala,Ampara,Beetroot,0.0,0.0,0.0
2023.0,Yala,Ampara,Cabbage,0.0,0.0,0.0
2023.0,Yala,Ampara,Carrot,0.0,0.0,0.0
2023.0,Yala,Ampara,Tomatoes,64.1,1062.8,16.58034321372855
2023.0,Yala,Anuradhapura,Beans,76.2,406.1,5.329396325459317
2023.0,Yala,Anuradhapura,Beetroot,8.2,83.8,10.219512195121952
2023.0,Yala,Anuradhapura,Cabbage,32.3,291.5,9.024767801857585
2023.0,Yala,Anuradhapura,Carrot,0.1,0.0,0.0
2023.0,Yala,Anuradhapura,Tomatoes,248.8,2070.0,8.319935691318328
2023.0,Yala,Badulla,Beans,938.9,15165.9,16.152838427947597
2023.0,Yala,Badulla,Beetroot,178.1,1961.5,11.013475575519372
2023.0,Yala,Badulla,Cabbage,671.4,10155.7,15.126154304438488
2023.0,Yala,Badulla,Carrot,706.3,9269.6,13.124168200481384
2023.0,Yala,Badulla,Tomatoes,618.3,7248.7,11.723596959404821
2023.0,Yala,Batticaloa,Beans,9.0,0.0,0.0
2023.0,Yala,Batticaloa,Beetroot,0.0,0.0,0.0
2023.0,Yala,Batticaloa,Cabbage,0.0,0.0,0.0
2023.0,Yala,Batticaloa,Carrot,0.0,0.0,0.0
2023.0,Yala,Batticaloa,Tomatoes,46.9,304.9,6.501066098081023
2023.0,Yala,Colombo,Beans,2.2,11.1,5.045454545454545
2023.0,Yala,Colombo,Beetroot,0.2,1.2,5.999999999999999
2023.0,Yala,Colombo,Cabbage,2.4,7.7,3.2083333333333335
2023.0,Yala,Colombo,Carrot,0.0,0.0,0.0
2023.0,Yala,Colombo,Tomatoes,7.4,39.9,5.391891891891891
2023.0,Yala,Galle,Beans,0.0,0.0,0.0
2023.0,Yala,Galle,Beetroot,0.0,0.0,0.0
2023.0,Yala,Galle,Cabbage,0.0,0.0,0.0
2023.0,Yala,Galle,Carrot,0.0,0.0,0.0
2023.0,Yala,Galle,Tomatoes,19.4,131.6,6.783505154639175
2023.0,Yala,Gampaha,Beans,2.9,17.9,6.172413793103448
2023.0,Yala,Gampaha,Beetroot,0.0,0.0,0.0
2023.0,Yala,Gampaha,Cabbage,1.0,5.5,5.5
2023.0,Yala,Gampaha,Carrot,0.0,0.0,0.0
